image_id,timestamp,latitude,longitude,robot_id,mission_id,panel_row,panel_column,panel_id,condition,confidence,cleaning_priority_score,annotated_image_path,detected_issues,original_image_path,source_label,model_source,gps_status,gps_distance_m,nearest_panel_id,sequence_panel_id,quality_laplacian_variance,quality_mean_brightness,quality_saturated_ratio,quality_dark_ratio
0ffbf310-0179-4a45-9656-056db79bd50c,2026-07-05T09:27:30+00:00,37.91567405,-122.31160114,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,2,5,SB-R02-C05,clean,0.9648,8,outputs\annotated\0ffbf310-0179-4a45-9656-056db79bd50c.jpg,gps_sequence_mismatch,prepared\solar_cls\train\clean\clean_00101_clean-24.jpg,clean,yolov8,sequence_mismatch,1.263,SB-R02-C05,SB-R01-C06,695.8272,149.8434,0.044,0.0046
b44a3c08-3a01-4aec-bfa5-049cd3bf1c41,2026-07-05T09:28:00+00:00,37.9156528,-122.31156589,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,1,7,SB-R01-C07,clean,0.9628,8,outputs\annotated\b44a3c08-3a01-4aec-bfa5-049cd3bf1c41.jpg,,prepared\solar_cls\train\clean\clean_00102_clean-143.jpg,clean,yolov8,matched,1.253,SB-R01-C07,SB-R01-C07,497.0772,124.4101,0.0869,0.0494
252618a8-36e2-4fba-a0b2-a44236e7161d,2026-07-05T09:28:30+00:00,37.91569506,-122.31156709,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,3,7,SB-R03-C07,clean,0.9473,8,outputs\annotated\252618a8-36e2-4fba-a0b2-a44236e7161d.jpg,gps_sequence_mismatch,prepared\solar_cls\train\clean\clean_00103_clean-76.jpg,clean,yolov8,sequence_mismatch,0.561,SB-R03-C07,SB-R01-C08,341.8981,109.1794,0.0466,0.2188
f39f1bf7-f986-417d-a653-2b1d90c86624,2026-07-05T09:29:00+00:00,37.91565638,-122.31148928,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,1,10,SB-R01-C10,clean,0.9307,7,outputs\annotated\f39f1bf7-f986-417d-a653-2b1d90c86624.jpg,gps_sequence_mismatch,prepared\solar_cls\train\clean\clean_00104_clean-79.jpg,clean,yolov8,sequence_mismatch,1.119,SB-R01-C10,SB-R01-C09,715.923,52.782,0.0025,0.4089
81cfb298-7400-4e32-a5a4-df23f1f859d9,2026-07-05T09:29:30+00:00,37.91565605,-122.31150582,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,1,10,SB-R01-C10,clean,0.9945,8,outputs\annotated\81cfb298-7400-4e32-a5a4-df23f1f859d9.jpg,,prepared\solar_cls\train\clean\clean_00105_clean-113.jpg,clean,yolov8,matched,1.151,SB-R01-C10,SB-R01-C10,1071.2003,89.4565,0.0171,0.1374
763bb66b-a491-42a3-8e86-ee144fbdd697,2026-07-05T09:30:00+00:00,37.91568379,-122.31173075,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,2,1,SB-R02-C01,clean,0.9152,7,outputs\annotated\763bb66b-a491-42a3-8e86-ee144fbdd697.jpg,,prepared\solar_cls\train\clean\clean_00106_clean-120.jpg,clean,yolov8,matched,2.487,SB-R02-C01,SB-R02-C01,1401.1448,76.0378,0.0178,0.2053
2daea8c6-7542-4758-9bb0-7f813b0703d2,2026-07-05T09:30:30+00:00,37.91568599,-122.31170725,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,2,1,SB-R02-C01,clean,0.9659,8,outputs\annotated\2daea8c6-7542-4758-9bb0-7f813b0703d2.jpg,gps_sequence_mismatch,prepared\solar_cls\train\clean\clean_00107_clean-65.jpg,clean,yolov8,sequence_mismatch,0.607,SB-R02-C01,SB-R02-C02,5181.7981,107.0933,0.0084,0.0589
1585a5f9-aab2-4a48-8de5-a71a5e92abc5,2026-07-05T09:31:00+00:00,37.91569794,-122.31165686,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,3,3,SB-R03-C03,clean,0.9469,8,outputs\annotated\1585a5f9-aab2-4a48-8de5-a71a5e92abc5.jpg,gps_sequence_mismatch,prepared\solar_cls\train\clean\clean_00108_clean-138.jpg,clean,yolov8,sequence_mismatch,0.229,SB-R03-C03,SB-R02-C03,4656.7645,92.5877,0.0234,0.0036
51076867-1a26-4faa-860a-f2b90695a7e4,2026-07-05T09:31:30+00:00,37.91572306,-122.31162776,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,4,4,SB-R04-C04,clean,0.9911,8,outputs\annotated\51076867-1a26-4faa-860a-f2b90695a7e4.jpg,gps_sequence_mismatch,prepared\solar_cls\train\clean\clean_00109_clean-128.jpg,clean,yolov8,sequence_mismatch,0.797,SB-R04-C04,SB-R02-C04,2854.0224,106.5138,0.0052,0.0426
2e9c0680-7537-4db5-bd0d-9ccfd43392ef,2026-07-05T09:32:00+00:00,37.91570657,-122.31164107,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,3,4,SB-R03-C04,clean,0.9816,8,outputs\annotated\2e9c0680-7537-4db5-bd0d-9ccfd43392ef.jpg,gps_sequence_mismatch,prepared\solar_cls\train\clean\clean_00110_clean-3.jpg,clean,yolov8,sequence_mismatch,0.949,SB-R03-C04,SB-R02-C05,3446.9346,45.5164,0.0003,0.566
cd1c866c-0f89-4293-81da-45bd1754543e,2026-07-05T09:32:30+00:00,37.91567984,-122.31158125,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,2,6,SB-R02-C06,clean,0.9665,8,outputs\annotated\cd1c866c-0f89-4293-81da-45bd1754543e.jpg,,prepared\solar_cls\train\clean\clean_00111_clean-135.jpg,clean,yolov8,matched,0.69,SB-R02-C06,SB-R02-C06,832.9297,104.5548,0.0314,0.0387
a7bab8d6-345f-40fd-a442-23ffd93bfabf,2026-07-05T09:33:00+00:00,37.9157134,-122.31160412,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,4,5,SB-R04-C05,clean,0.798,6,outputs\annotated\a7bab8d6-345f-40fd-a442-23ffd93bfabf.jpg,gps_sequence_mismatch,prepared\solar_cls\train\clean\clean_00112_clean-100.jpg,clean,yolov8,sequence_mismatch,0.815,SB-R04-C05,SB-R02-C07,4665.5719,109.4819,0.0162,0.0848
293e8593-a459-413f-af1e-faf7633918f8,2026-07-05T09:33:30+00:00,37.91569983,-122.3115296,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,3,9,SB-R03-C09,clean,0.9947,8,outputs\annotated\293e8593-a459-413f-af1e-faf7633918f8.jpg,gps_sequence_mismatch,prepared\solar_cls\train\clean\clean_00113_clean-52.jpg,clean,yolov8,sequence_mismatch,0.817,SB-R03-C09,SB-R02-C08,118.4242,129.6194,0.0257,0.0
5d7971bc-d6a4-44b9-9347-0d5855559dba,2026-07-05T09:34:00+00:00,37.91570959,-122.31150407,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,4,10,SB-R04-C10,dirty,0.5585,31,outputs\annotated\5d7971bc-d6a4-44b9-9347-0d5855559dba.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\clean\clean_00114_clean-83.jpg,clean,yolov8,sequence_mismatch,1.095,SB-R04-C10,SB-R02-C09,985.5275,114.8962,0.0026,0.0966
216a191c-43ad-4666-89ba-7751b1f5b508,2026-07-05T09:34:30+00:00,37.91568297,-122.3115094,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,2,9,SB-R02-C09,damaged,0.5833,53,outputs\annotated\216a191c-43ad-4666-89ba-7751b1f5b508.jpg,gps_sequence_mismatch;structural_or_electrical_damage,prepared\solar_cls\train\clean\clean_00115_clean-168.jpg,clean,yolov8,sequence_mismatch,0.961,SB-R02-C09,SB-R02-C10,195.9981,121.5477,0.0259,0.0004
5c711e4e-bf41-4d62-8316-1ab7861f6f1a,2026-07-05T09:35:00+00:00,37.91567757,-122.31169803,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,2,1,SB-R02-C01,clean,0.969,8,outputs\annotated\5c711e4e-bf41-4d62-8316-1ab7861f6f1a.jpg,gps_sequence_mismatch,prepared\solar_cls\train\clean\clean_00116_clean-33.jpg,clean,yolov8,sequence_mismatch,0.631,SB-R02-C01,SB-R03-C01,2658.7793,82.7914,0.017,0.0249
ba829770-64bb-4f57-bb67-ac25052ef786,2026-07-05T09:35:30+00:00,37.91569656,-122.3116337,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,3,4,SB-R03-C04,clean,0.8323,7,outputs\annotated\ba829770-64bb-4f57-bb67-ac25052ef786.jpg,gps_sequence_mismatch,prepared\solar_cls\train\clean\clean_00117_clean-102.jpg,clean,yolov8,sequence_mismatch,0.385,SB-R03-C04,SB-R03-C02,2566.8782,105.3781,0.0288,0.0525
dd372c36-0880-42d0-8747-6fe3a7206b13,2026-07-05T09:36:00+00:00,37.91568902,-122.31164964,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,2,3,SB-R02-C03,damaged,0.4824,43,outputs\annotated\dd372c36-0880-42d0-8747-6fe3a7206b13.jpg,gps_sequence_mismatch;structural_or_electrical_damage,prepared\solar_cls\train\clean\clean_00118_clean-94.jpg,clean,yolov8,sequence_mismatch,1.007,SB-R02-C03,SB-R03-C03,2037.5249,107.837,0.0088,0.0414
111ab532-0f58-429c-ae44-64fd0d3e741a,2026-07-05T09:36:30+00:00,37.91567181,-122.31164317,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,1,4,SB-R01-C04,clean,0.9852,8,outputs\annotated\111ab532-0f58-429c-ae44-64fd0d3e741a.jpg,gps_sequence_mismatch,prepared\solar_cls\train\clean\clean_00119_clean-157.jpg,clean,yolov8,sequence_mismatch,1.169,SB-R01-C04,SB-R03-C04,2970.797,71.6863,0.0061,0.0865
bed6e849-6cf3-45ca-9533-66da45679557,2026-07-05T09:37:00+00:00,37.91570469,-122.31159262,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,3,6,SB-R03-C06,clean,0.9576,8,outputs\annotated\bed6e849-6cf3-45ca-9533-66da45679557.jpg,gps_sequence_mismatch,prepared\solar_cls\train\clean\clean_00120_clean-145.jpg,clean,yolov8,sequence_mismatch,0.629,SB-R03-C06,SB-R03-C05,4094.8333,82.969,0.0007,0.1746
1ef64a22-4e38-4a23-b76a-ea3ea02d401b,2026-07-05T09:37:30+00:00,37.91572602,-122.31158962,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,4,6,SB-R04-C06,dirty,0.6662,37,outputs\annotated\1ef64a22-4e38-4a23-b76a-ea3ea02d401b.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\clean\clean_00121_clean-82.jpg,clean,yolov8,sequence_mismatch,0.9,SB-R04-C06,SB-R03-C06,684.4524,150.9303,0.0033,0.0009
0eff1123-2e53-4dc2-8c38-6c415c8c0222,2026-07-05T09:38:00+00:00,37.91567993,-122.31155541,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,2,7,SB-R02-C07,clean,0.7576,6,outputs\annotated\0eff1123-2e53-4dc2-8c38-6c415c8c0222.jpg,gps_sequence_mismatch,prepared\solar_cls\train\clean\clean_00122_clean-42.jpg,clean,yolov8,sequence_mismatch,0.944,SB-R02-C07,SB-R03-C07,4536.223,84.6503,0.0208,0.1968
8df4b3cb-b682-4de4-9283-d225afe5d062,2026-07-05T09:38:30+00:00,37.91570929,-122.31153187,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,4,8,SB-R04-C08,clean,0.9933,8,outputs\annotated\8df4b3cb-b682-4de4-9283-d225afe5d062.jpg,gps_sequence_mismatch,prepared\solar_cls\train\clean\clean_00123_clean-90.jpg,clean,yolov8,sequence_mismatch,1.377,SB-R04-C08,SB-R03-C08,207.737,106.4254,0.0365,0.017
ef88d001-4fdf-45c5-8a6f-1dd54199c3c7,2026-07-05T09:39:00+00:00,37.91568742,-122.31149448,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,2,10,SB-R02-C10,clean,0.9148,7,outputs\annotated\ef88d001-4fdf-45c5-8a6f-1dd54199c3c7.jpg,gps_sequence_mismatch,prepared\solar_cls\train\clean\clean_00124_clean-119.jpg,clean,yolov8,sequence_mismatch,0.655,SB-R02-C10,SB-R03-C09,3142.5082,99.7769,0.0174,0.0318
91d15664-07f7-4d70-9315-8cd3c779e3c2,2026-07-05T09:39:30+00:00,37.91570158,-122.31148158,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,3,10,SB-R03-C10,clean,0.807,6,outputs\annotated\91d15664-07f7-4d70-9315-8cd3c779e3c2.jpg,,prepared\solar_cls\train\clean\clean_00125_2-1.jpg,clean,yolov8,matched,1.409,SB-R03-C10,SB-R03-C10,223.2381,133.433,0.051,0.0114
43f9f516-89f0-4674-ac79-d3d2f517c3cd,2026-07-05T09:40:00+00:00,37.91574086,-122.3116886,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,5,2,SB-R05-C02,clean,0.9254,7,outputs\annotated\43f9f516-89f0-4674-ac79-d3d2f517c3cd.jpg,gps_sequence_mismatch,prepared\solar_cls\train\clean\clean_00126_clean-172.jpg,clean,yolov8,sequence_mismatch,0.953,SB-R05-C02,SB-R04-C01,528.3764,70.4542,0.0014,0.0043
fd7a19c1-da93-4423-bb81-2a54b306a3be,2026-07-05T09:40:30+00:00,37.91572311,-122.31163068,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,4,4,SB-R04-C04,clean,0.9794,8,outputs\annotated\fd7a19c1-da93-4423-bb81-2a54b306a3be.jpg,gps_sequence_mismatch,prepared\solar_cls\train\clean\clean_00127_clean-4.jpg,clean,yolov8,sequence_mismatch,0.649,SB-R04-C04,SB-R04-C02,4112.9443,90.189,0.0042,0.0798
129d19a4-9ccb-4865-86c4-48391ec9a671,2026-07-05T09:41:00+00:00,37.91572234,-122.31166367,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,4,3,SB-R04-C03,clean,0.8745,7,outputs\annotated\129d19a4-9ccb-4865-86c4-48391ec9a671.jpg,,prepared\solar_cls\train\clean\clean_00128_clean-72.jpg,clean,yolov8,matched,0.766,SB-R04-C03,SB-R04-C03,1059.5973,103.1726,0.0143,0.065
09cac12d-b500-4270-8c94-139b246dbd2e,2026-07-05T09:41:30+00:00,37.91571998,-122.31160039,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,4,5,SB-R04-C05,clean,0.8553,7,outputs\annotated\09cac12d-b500-4270-8c94-139b246dbd2e.jpg,gps_sequence_mismatch,prepared\solar_cls\train\clean\clean_00129_clean-50.jpg,clean,yolov8,sequence_mismatch,0.99,SB-R04-C05,SB-R04-C04,4872.2422,118.8306,0.0106,0.0712
f7715e12-7d95-4561-9f83-59064541f695,2026-07-05T09:42:00+00:00,37.9157201,-122.31159956,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,4,6,SB-R04-C06,clean,0.99,8,outputs\annotated\f7715e12-7d95-4561-9f83-59064541f695.jpg,gps_sequence_mismatch,prepared\solar_cls\train\clean\clean_00130_clean-177.jpg,clean,yolov8,sequence_mismatch,0.989,SB-R04-C06,SB-R04-C05,11265.7278,59.5474,0.0484,0.5034
6f7e959b-6381-4392-8fd5-0cd0be3f22f1,2026-07-05T09:42:30+00:00,37.91573945,-122.31160029,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,5,5,SB-R05-C05,clean,0.9358,7,outputs\annotated\6f7e959b-6381-4392-8fd5-0cd0be3f22f1.jpg,gps_sequence_mismatch,prepared\solar_cls\train\clean\clean_00131_clean-126.jpg,clean,yolov8,sequence_mismatch,1.049,SB-R05-C05,SB-R04-C06,3330.1209,99.4334,0.0062,0.068
c82f59ad-1953-4c47-b666-77c27ec157e0,2026-07-05T09:43:00+00:00,37.91568695,-122.31155902,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,2,7,SB-R02-C07,clean,0.6803,5,outputs\annotated\c82f59ad-1953-4c47-b666-77c27ec157e0.jpg,gps_sequence_mismatch,prepared\solar_cls\train\clean\clean_00132_1-15.jpg,clean,yolov8,sequence_mismatch,0.81,SB-R02-C07,SB-R04-C07,461.9964,142.2324,0.0,0.0742
b58bfe34-4d86-49d5-8bb6-b3f2fcd9fc14,2026-07-05T09:43:30+00:00,37.91572209,-122.31155691,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,4,7,SB-R04-C07,dirty,0.5666,31,outputs\annotated\b58bfe34-4d86-49d5-8bb6-b3f2fcd9fc14.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\clean\clean_00133_clean-53.jpg,clean,yolov8,sequence_mismatch,0.908,SB-R04-C07,SB-R04-C08,128.3513,109.4533,0.0012,0.001
c2b61e27-6519-4c64-93d7-106cbbfd3427,2026-07-05T09:44:00+00:00,37.91573362,-122.31150646,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,5,10,SB-R05-C10,clean,0.7893,6,outputs\annotated\c2b61e27-6519-4c64-93d7-106cbbfd3427.jpg,gps_sequence_mismatch,prepared\solar_cls\train\clean\clean_00134_clean-162.jpg,clean,yolov8,sequence_mismatch,0.825,SB-R05-C10,SB-R04-C09,306.3338,65.3057,0.0383,0.2536
9c8b1719-8239-4b0f-9c2d-3eb0732b72dc,2026-07-05T09:44:30+00:00,37.91570009,-122.31148572,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,3,10,SB-R03-C10,clean,0.6916,6,outputs\annotated\9c8b1719-8239-4b0f-9c2d-3eb0732b72dc.jpg,gps_sequence_mismatch,prepared\solar_cls\train\clean\clean_00135_clean-39.jpg,clean,yolov8,sequence_mismatch,1.035,SB-R03-C10,SB-R04-C10,6072.0242,70.846,0.0291,0.0934
fb22b291-b20d-44c7-90d3-a7523990c6b8,2026-07-05T09:45:00+00:00,37.91573241,-122.31173625,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,5,1,SB-R05-C01,clean,0.4901,4,outputs\annotated\fb22b291-b20d-44c7-90d3-a7523990c6b8.jpg,uncertain_gps,prepared\solar_cls\train\clean\clean_00136_clean-182.jpg,clean,yolov8,uncertain_gps,2.989,SB-R05-C01,SB-R05-C01,3100.6987,117.7917,0.0048,0.0055
35e6f536-c0a9-4686-91be-246a0e004696,2026-07-05T09:45:30+00:00,37.91574407,-122.31168074,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,5,2,SB-R05-C02,dirty,0.5103,28,outputs\annotated\35e6f536-c0a9-4686-91be-246a0e004696.jpg,soiling,prepared\solar_cls\train\clean\clean_00137_clean-88.jpg,clean,yolov8,matched,0.909,SB-R05-C02,SB-R05-C02,2566.6375,112.4847,0.0153,0.1148
7987c9c5-2619-448f-a025-924ded443030,2026-07-05T09:46:00+00:00,37.91572254,-122.31164502,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,4,4,SB-R04-C04,clean,0.6814,5,outputs\annotated\7987c9c5-2619-448f-a025-924ded443030.jpg,gps_sequence_mismatch,prepared\solar_cls\train\clean\clean_00138_clean-117.jpg,clean,yolov8,sequence_mismatch,1.08,SB-R04-C04,SB-R05-C03,312.3591,126.9507,0.0998,0.0221
18b96c18-c551-43fd-b56f-c82cda22c592,2026-07-05T09:46:30+00:00,37.9157447,-122.31164731,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,5,3,SB-R05-C03,clean,0.9745,8,outputs\annotated\18b96c18-c551-43fd-b56f-c82cda22c592.jpg,gps_sequence_mismatch,prepared\solar_cls\train\clean\clean_00139_clean-188.jpg,clean,yolov8,sequence_mismatch,1.29,SB-R05-C03,SB-R05-C04,607.5768,128.6337,0.0842,0.0563
dfb9dee7-109c-44bd-9e51-b95029304fbc,2026-07-05T09:47:00+00:00,37.91574313,-122.31158827,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,5,6,SB-R05-C06,clean,0.7806,6,outputs\annotated\dfb9dee7-109c-44bd-9e51-b95029304fbc.jpg,gps_sequence_mismatch,prepared\solar_cls\train\clean\clean_00140_clean-106.jpg,clean,yolov8,sequence_mismatch,0.8,SB-R05-C06,SB-R05-C05,3271.5315,101.0511,0.0046,0.0822
df4aa82c-eaac-4c4c-bf0c-8981cc6c5815,2026-07-05T09:47:30+00:00,37.91572313,-122.31157994,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,4,6,SB-R04-C06,clean,0.9803,8,outputs\annotated\df4aa82c-eaac-4c4c-bf0c-8981cc6c5815.jpg,gps_sequence_mismatch,prepared\solar_cls\train\clean\clean_00141_clean-13.jpg,clean,yolov8,sequence_mismatch,0.953,SB-R04-C06,SB-R05-C06,348.2443,122.3492,0.0001,0.1425
4a845e51-1b78-4a91-a11a-19c1762f35b5,2026-07-05T09:48:00+00:00,37.91573598,-122.31151424,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,5,9,SB-R05-C09,clean,0.9164,7,outputs\annotated\4a845e51-1b78-4a91-a11a-19c1762f35b5.jpg,gps_sequence_mismatch,prepared\solar_cls\train\clean\clean_00142_1-19.jpg,clean,yolov8,sequence_mismatch,0.531,SB-R05-C09,SB-R05-C07,2733.4236,118.4415,0.0027,0.1764
cb6234a4-0228-4d07-a1c7-eb27f6b7defd,2026-07-05T09:48:30+00:00,37.91570247,-122.31152723,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,3,9,SB-R03-C09,clean,0.9668,8,outputs\annotated\cb6234a4-0228-4d07-a1c7-eb27f6b7defd.jpg,gps_sequence_mismatch,prepared\solar_cls\train\clean\clean_00143_clean-38.jpg,clean,yolov8,sequence_mismatch,0.668,SB-R03-C09,SB-R05-C08,7888.57,86.6163,0.0105,0.0333
0efbcef2-f03e-4205-ad39-63281cd6a90b,2026-07-05T09:49:00+00:00,37.91573043,-122.31152258,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,5,9,SB-R05-C09,clean,0.8752,7,outputs\annotated\0efbcef2-f03e-4205-ad39-63281cd6a90b.jpg,,prepared\solar_cls\train\clean\clean_00144_clean-23.jpg,clean,yolov8,matched,0.644,SB-R05-C09,SB-R05-C09,2921.4117,91.37,0.0254,0.1074
7f80943d-c8d1-4acb-8e3c-1e9306954818,2026-07-05T09:49:30+00:00,37.9157701,-122.31149772,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,5,10,SB-R05-C10,clean,0.8446,7,outputs\annotated\7f80943d-c8d1-4acb-8e3c-1e9306954818.jpg,uncertain_gps,prepared\solar_cls\train\clean\clean_00145_clean-60.jpg,clean,yolov8,uncertain_gps,3.799,SB-R05-C10,SB-R05-C10,1772.7377,120.0359,0.1232,0.043
dc2aece3-911f-4002-997b-65ce1bf620ac,2026-07-05T09:50:00+00:00,37.91570433,-122.31171255,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,3,1,SB-R03-C01,clean,0.8416,7,outputs\annotated\dc2aece3-911f-4002-997b-65ce1bf620ac.jpg,gps_sequence_mismatch,prepared\solar_cls\train\clean\clean_00146_clean-64.jpg,clean,yolov8,sequence_mismatch,1.006,SB-R03-C01,SB-R01-C01,3078.944,75.0944,0.0065,0.1189
9e56d26e-3504-4a61-a4f5-d539b401c8b8,2026-07-05T09:50:30+00:00,37.91567036,-122.31169088,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,1,2,SB-R01-C02,clean,0.8394,7,outputs\annotated\9e56d26e-3504-4a61-a4f5-d539b401c8b8.jpg,,prepared\solar_cls\train\clean\clean_00147_clean-11.jpg,clean,yolov8,matched,1.205,SB-R01-C02,SB-R01-C02,1343.8037,101.7583,0.0106,0.1235
73f489f8-69dc-4464-81a5-a4d5278c5b16,2026-07-05T09:51:00+00:00,37.91565166,-122.31165551,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,1,3,SB-R01-C03,clean,0.6948,6,outputs\annotated\73f489f8-69dc-4464-81a5-a4d5278c5b16.jpg,,prepared\solar_cls\train\clean\clean_00148_clean-63.jpg,clean,yolov8,matched,1.385,SB-R01-C03,SB-R01-C03,700.7609,97.6432,0.0007,0.0989
13bcf9d5-1273-4199-a673-7190c3c57b59,2026-07-05T09:51:30+00:00,37.91565899,-122.31162955,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,1,4,SB-R01-C04,clean,0.9926,8,outputs\annotated\13bcf9d5-1273-4199-a673-7190c3c57b59.jpg,,prepared\solar_cls\train\clean\clean_00149_clean-86.jpg,clean,yolov8,matched,0.694,SB-R01-C04,SB-R01-C04,903.4941,79.1215,0.0175,0.4299
fb40697d-4c8e-4943-a31d-30335bb9a3c7,2026-07-05T09:52:00+00:00,37.91562625,-122.31156578,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,1,5,SB-R01-C05,clean,0.9852,8,outputs\annotated\fb40697d-4c8e-4943-a31d-30335bb9a3c7.jpg,uncertain_gps,prepared\solar_cls\train\clean\clean_00150_clean-153.jpg,clean,yolov8,uncertain_gps,4.205,SB-R01-C07,SB-R01-C05,2970.797,71.6863,0.0061,0.0865
cffab7eb-ffad-4308-9f44-5a767c89226f,2026-07-05T09:52:30+00:00,37.91566107,-122.31154892,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,1,8,SB-R01-C08,clean,0.8093,6,outputs\annotated\cffab7eb-ffad-4308-9f44-5a767c89226f.jpg,gps_sequence_mismatch,prepared\solar_cls\train\clean\clean_00151_clean-147.jpg,clean,yolov8,sequence_mismatch,0.612,SB-R01-C08,SB-R01-C06,4889.5605,102.9779,0.0269,0.0509
90997e44-cca6-4628-962c-002e1998273c,2026-07-05T09:53:00+00:00,37.91564597,-122.31155918,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,1,7,SB-R01-C07,clean,0.3849,3,outputs\annotated\90997e44-cca6-4628-962c-002e1998273c.jpg,,prepared\solar_cls\train\clean\clean_00152_1-26.jpg,clean,yolov8,matched,2.095,SB-R01-C07,SB-R01-C07,972.332,132.6942,0.0009,0.1248
bdbd7308-6a4b-474a-9d9e-f6c0a8219449,2026-07-05T09:53:30+00:00,37.91572093,-122.31156287,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,4,7,SB-R04-C07,clean,0.9667,8,outputs\annotated\bdbd7308-6a4b-474a-9d9e-f6c0a8219449.jpg,gps_sequence_mismatch,prepared\solar_cls\train\clean\clean_00153_clean-173.jpg,clean,yolov8,sequence_mismatch,0.42,SB-R04-C07,SB-R01-C08,3051.5846,116.6703,0.0948,0.1918
872fd1bf-8d94-4892-b542-4c8855587b40,2026-07-05T09:54:00+00:00,37.9156372,-122.31153274,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,1,9,SB-R01-C09,clean,0.8346,7,outputs\annotated\872fd1bf-8d94-4892-b542-4c8855587b40.jpg,uncertain_gps,prepared\solar_cls\train\clean\clean_00154_clean-136.jpg,clean,yolov8,uncertain_gps,3.122,SB-R01-C08,SB-R01-C09,1817.8094,70.4729,0.0005,0.246
eabf8948-10c3-4bf9-989a-550c0dc89f0a,2026-07-05T09:54:30+00:00,37.91567256,-122.31148173,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,1,10,SB-R01-C10,glare,1.0,40,outputs\annotated\eabf8948-10c3-4bf9-989a-550c0dc89f0a.jpg,glare,prepared\solar_cls\train\clean\clean_00155_clean-44.jpg,clean,opencv_quality_gate,matched,1.676,SB-R01-C10,SB-R01-C10,380.8326,223.0715,0.7658,0.0001
3ff9a9df-5c2a-497a-a5f6-8e761c27aeb4,2026-07-05T09:55:00+00:00,37.91570522,-122.31170833,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,3,1,SB-R03-C01,clean,0.9184,7,outputs\annotated\3ff9a9df-5c2a-497a-a5f6-8e761c27aeb4.jpg,gps_sequence_mismatch,prepared\solar_cls\train\clean\clean_00156_clean-28.jpg,clean,yolov8,sequence_mismatch,0.775,SB-R03-C01,SB-R02-C01,1842.496,102.2911,0.0015,0.0984
